594,902,66443, SA(s)c sp                                                                                            , SA(s)bc                                                                                              ,SA,SA
595,903,66460, SA(r)0^o                                                                                           , S_AB(r)0^o                                                                        ,SA,SA
596,904,66514, SB(s)d: sp                                                                                           , SA(s)d sp                                                                                            ,SB,SA
597,905,66542, (R')S_AB_a(r'l)b: pec                                         , (R')SAB_a(r)b pec                                                                        ,"SAB_(x,a)","SAB_(x,a)"
598,906,66579, Sbc sp                                                                                               , Sb sp                                                                                                ,S,S
599,907,66581, SAB(s)d                                                                                              , SA(s)d                                                                                               ,SAB,SA
600,909,66624, SA(rs)cd                                                                                             , SA(rs)c                                                                                              ,SA,SA
601,910,66622, (R')SA_B(s)b                                                              , SAB(rs)b                                                                                             ,SAB,SAB
602,911,66641, SAB(_rs)b                                                                           , SA_B(_rs)b                                                         ,SAB,SAB
603,912,66675, SA(_rs)c                                                                            , S_AB(rs)bc                                                                          ,SA,SA
604,914,66693, SA(l)ab                                                                                              , SA(r'l)ab                                                                                  ,SA,SA
605,915,66722, SA(l:)bc                                                                                             , SA(rs)bc                                                                                             ,SA,SA
606,916,66798, SAB(_rs)m                                                                           , (R')SAB(s)cd                                                                               ,SAB,SA
607,917,66811, S_AB(rs)b                                                                           , SA(s)b                                                                                               ,SAB,SA
608,919,66926, (R_1')SB(_rs)ab                                                           , (R_1')SB(rs)b                                                                              ,SB,SB
609,920,66966, E1                                                                                                   , E^+1                                                                                               ,E,E
610,922,67109, Scd sp                                                                                               , Sc spw                                                                                               ,S,S
611,923,67153, Sc: sp pec                                                                                           , SA(rs)bc pec sp                                                                                      ,S,SA
612,924,67173, S_AB(s)bc                                                                           , SA(s)c                                                                                               ,SAB,SA
613,925,67242, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
614,926,67296, SA_B(r)0^+                                                                        , (R)SAB(l)0^+                                                                                       ,SAB,SAB
615,927,67294, SA(rs)c pec                                                                                          , SA(rs)c                                                                                              ,SA,SA
616,928,67308, (R')SA(s)b                                                                                 , SA(s)b:                                                                                              ,SA,SA
617,929,67332, SB(r_s)b pec                                                                        , (R')SB(r_s)b pec                                                          ,SB,SB
618,930,67339, SA(s)c                                                                                               , S_AB(s)c                                                                            ,SA,SAB
619,931,67410, SAB(rs)c                                                                                             , SAB(rs)bc                                                                                            ,SAB,SAB
620,932,67406, (R'L)SAB(_rs)ab                                                           , (R'L)SA_B(_rs)ab                                         ,SAB,SAB
621,934,67579, SAB(s)cd                                                                                             , SAB(s)c:                                                                                             ,SAB,SAB
622,935,67622, S_AB(rs)c                                                                           , S_AB(rs)c                                                                           ,SAB,SAB
623,936,67737, Sc: sp                                                                                               , Sc sp                                                                                                ,SAB,SAB
624,937,67756, SAB(s)dm                                                                                             , SAB(s)m                                                                                              ,SAB,SAB
625,938,67759, SAB(s)dm                                                                                             , (R')SAB(s)m                                                                                ,SAB,SAB
626,939,67793, SA(s:)bc                                                                                             , SA(s)bc                                                                                              ,SA,SA
627,940,67822, Pec (merger)                                                                                         , Pec (merger)                                                                                         ,OTHER,OTHER
628,942,67938, SA(rs)bc                                                                                             , SA(rs)b                                                                                              ,SA,SA
629,943,67969, (R_1')SAB(rs)a                                                                             ," (R_1')SAB(l,s,tb)a                                                                         ",SAB,SAB
630,944,67968, (R'L)SA_B(_rs)b                                          , (L)SB(_rs)ab                                                                        ,SAB,SB
631,945,68005, S_AB(_rs)bc                                                        ," SAB_a(rs,bl,nb:)b                                                                                  ",SAB,"SAB_(x,a)"
632,946,68019, Pec (merger)                                                                                         , Pec (merger with strong tidal tails)                                                                 ,OTHER,OTHER
633,948,68167, SA(s)bc                                                                                              , SA(rs)c                                                                                              ,SA,SA
634,949,68163, SB(s)dm                                                                                              , SB(s)dm                                                                                              ,SB,SB
635,950,68162, SA(rs)c                                                                                              , SA(rs)c                                                                                              ,SA,SA
636,951,68188, S_AB(r)ab                                                                           , (R')SAB(rl)ab                                                                              ,SAB,SAB
637,952,68193, SAB(r)a pec                                                                                          , SAB(rl)a pec                                                                                         ,SAB,SAB
638,953,68204, (R')SA(s)b                                                                                 , SA(s)b                                                                                               ,SA,SA
639,954,68272, SA0^- sp                                                                                           , SA0^- sp                                                                                           ,SA,SA
640,955,68392, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
641,956,68438," (R)SA(r,nl)0/a                                                                                       ", (R)SA(r)0/a                                                                                          ,SA,SA
642,957,68460, SA(s)cd pec                                                                                          , SA(s)cd                                                                                              ,SA,SA
643,958,68510, SB(s)cd                                                                                              , SB(s)cd                                                                                              ,SB,SB
644,959,68552, SAB(s)m sp                                                                                           , Sm sp                                                                                                ,SAB,S
645,960,68560, (R_1)SAB(_rl)0^+                                                                , (R_1)SAB(_rs)0^+                                                                ,SAB,SAB
646,961,68592, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
647,962,68685, SA(s)bc                                                                                              , (R')SA(s)b                                                                                 ,SA,SA
648,963,68735, SB(rs)dm                                                                                             , SB(rs)dm                                                                                             ,SB,SB
649,965,68845, SA(_rs)b                                                                            , SA(rs)a                                                                                              ,SA,SA
650,966,68948, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
651,970,69169, Sb spw                                                                                               , SAb sp                                                                                               ,S,SA
652,972,69212, IB(s)m / Sph                                                                                         , IAB(s)m                                                                                              ,I,I
653,973,69231, SB(rs)bc pec                                                                                         , SAB(rs)b pec                                                                                         ,SB,SAB
654,974,69259, (R')SA(s)bc                                                                                , (R')SA(s)bc                                                                                ,SA,SA
655,975,69290, (R')SB(_rs)b pec                                                          , (R')SB(_rs)b                                                              ,SB,SB
656,976,69349, SA(s)bc                                                                                              , SA(s)bc                                                                                              ,SA,SA
657,977,69416, SA(s)m                                                                                               , SA(s)m                                                                                               ,SA,SA
658,978,69460, SAB(rs)c                                                                                             , SA(rs)c                                                                                              ,SAB,SA
659,980,69485, SA(s)c                                                                                               , SA(s)bc                                                                                              ,SA,SA
660,981,69494, E2                                                                                                   , E2-3                                                                                                 ,E,E
661,982,69608, SA(rs)bc                                                                                             , SA(s)c                                                                                               ,SA,SA
662,984,69633, (R')SAB:(s)b: sp                                                                           , SAB:(s)b sp                                                                                          ,SAB,SAB
663,985,69650, SA(s)d                                                                                               , SA(s)d                                                                                               ,SA,SA
664,986,69687, (R'L)SA(rl)0^o                                                                           , SA(rs)0^+                                                                                          ,SA,SA
665,987,69693, (R')SAB_a(s)b                                                                            , (R_1'?)SAB_a(rs)b                                                                        ,"SAB_(x,a)","SAB_(x,a)"
666,988,69739, SB_xb spw                                                                                          , SB_xb spw                                                                                          ,"SAB_(x,a)","SAB_(x,a)"
667,989,69752, (R')SAB(s)bc                                                                               , S_AB(s)bc:                                                                          ,SAB,SAB
668,990,69816, Im                                                                                                   , dIm                                                                                                  ,I,I
669,992,69898, S_AB_a(r'l)c                                                            ," S_AB(_rs,ns)c                                                      ","SAB_(x,a)",SAB
670,993,69896, (R_1')SAB(ls)ab                                                                            ," (R'?)SAB(s,tb)b                                                                            ",SAB,SAB
671,994,69901, SA0^-                                                                                              , SA0^o                                                                                              ,SA,SA
672,997,69983, SA(_rs)c                                                                            , SA(s)c                                                                                               ,SA,SA
673,998,70017, (R_2')SAB(rl)ab                                                                            , (R_2')SAB(r)ab                                                                             ,SAB,SAB
674,999,70034, ETG pec (dust lane)                                                                                  , E pec (dust lane)                                                                                    ,OTHER,OTHER
675,1001,70098," (R_1'L)SAB(p,_rs,bl,nl)ab                                                 "," (R')SAB(_rs,nl)a                                                          ",SAB,SAB
676,1002,70245, SA(ls)bc                                                                                             , SA(s)bc                                                                                              ,SA,SA
677,1003,70265, Scd sp / E8                                                                                          , Sc sp                                                                                                ,S,S
678,1004,70419, (R')SB(s)c                                                                                 , (R')SB(s)c                                                                                 ,SB,SB
679,1005,70507, (R')SB(s)d sp                                                                              , SB(rs)cd sp                                                                                          ,SB,SB
680,1007,70567, SA(s)c                                                                                               , SA(s)bc                                                                                              ,SA,SA
681,1008,70575," (R_1')SB(p,_rs,bl)ab                                                      "," (R')SB(_rs,bl)ab                                                          ",SB,SB
682,1009,70689, (R'L)SA(rs)ab                                                                              , SA(_rs)ab                                                                           ,SA,SA
683,1010,70711, SA(rs)bc                                                                                             , SA(rs)bc                                                                                             ,SA,SA
684,1011,70801, S_AB0^-                                                                           , SA0^o                                                                                              ,SAB,SA
685,1012,70882, S_AB(s)cd                                                                           , SA(s)c                                                                                               ,SAB,SA
686,1013,70909, Sa sp                                                                                                , SA0^+ sp                                                                                           ,S,SA
687,1014,71012, (L)S_AB(rs)b                                                                        , (L)SAB(rs)b                                                                                          ,SAB,SAB
688,1015,71174, E1-2 pec                                                                                             , SA0^o pec                                                                                          ,E,SA
689,1016,71307, SA(s)bc                                                                                              , SA(s)bc                                                                                              ,SA,SA
690,1017,71372, (R')SA(r_s)b pec                                                          , (R)SA(s)b pec                                                                                        ,SA,SA
691,1018,71404, SA(rs)b                                                                                              , SA(s)b                                                                                               ,SA,SA
692,1019,71450, (R')SA(_rs)bc                                                             ," (R')SA(rs,rs)c pec                                                                         ",SA,SA
693,1020,71565, SA(r)0^-                                                                                           , SA(l)0^-                                                                                           ,SA,SA
694,1021,71584, (R')SA(r)b                                                                                 , (R')S_AB(_rs)b                                           ,SA,SAB
695,1022,71654, (R_1')SA_B(s)a                                                            , (R_1')SA_B(r_s)ab                                        ,SAB,SAB
696,1023,71665," (R_1')SB(r,nr)ab                                                                           "," (R_1')SB(r,bl,nr)ab                                                                        ",SB,SB
697,1024,71669, SA(s)c                                                                                               , SA(s)c                                                                                               ,SA,SA
698,1025,71692, SA(s)m [0/a] pec                                                                                     , I(s)m / BCD                                                                                          ,SA,I
699,1026,71691, E3                                                                                                   , E3-4                                                                                                 ,E,E
700,1027,71826, Pec (tidal tails)                                                                                    , Pec (merger of 3?)                                                                                   ,OTHER,OTHER
701,1028,71850, SA(s)bc                                                                                              , SA(s)bc                                                                                              ,SA,SA
702,1029,71857, (R')SA(r)ab pec                                                                            , SA(_rs)ab                                                                           ,SA,SA
703,1030,71890, SB(s)dm pec                                                                                          , SB(s)cd pec                                                                                          ,SB,SB
704,1032,72073, SA0/a pec                                                                                            , I0 pec                                                                                               ,SA,I
705,1033,72186, SB(rs)cd                                                                                             , SB(rs)cd                                                                                             ,SB,SB
706,1034,72269," SA(_rs,l)b pec                                                                      "," S_AB(_rs,l)bc pec                                                  ",SA,SAB
707,1035,72302, (R')SAB(s)c pec                                                                            , SAB(s)c pec                                                                                          ,SAB,SAB
708,1036,72345, Im sp                                                                                                , Sdm sp                                                                                               ,I,S
709,1037,72354, (R')SA(s)c                                                                                 , (R')SA(s)c                                                                                 ,SA,SA
710,1038,72352," SA_B_a(rs,l)b                                                                     ", SAB(r_s)bc                                                                          ,"SAB_(x,a)",SAB
711,1039,72397, SA(r_s)bc                                                                           , SA(s)c                                                                                               ,SA,SA
712,1040,72468, (R')S_AB(rs)c                                                             , (R')SA(s)bc                                                                                ,SAB,SA
713,1041,72489, SA(s)c                                                                                               , SAB(s)c                                                                                              ,SA,SAB
714,1042,72512, E0 pec (shells?)                                                                                     , SA(l)0^o pec                                                                                       ,E,SA
715,1043,72528, SB(s)dm (cc)                                                                                         , SB(s)d (cc)                                                                                          ,SB,SB
716,1044,72829," (R_2')SAB_a(l,bl)a                                                                       ", (R_2')SAB_a(l)0/a                                                                        ,SAB,SAB
717,1045,72867, E(b)4-5                                                                                              , E(b?)5-6                                                                                             ,E,E
718,1046,72888, SA_B(rs)c                                                                           , SB(r_s)c                                                                            ,SAB,SB
719,1047,72983, Sd: sp                                                                                               , Sc spw pec                                                                                           ,S,S
720,1048,73023, SB(s)c                                                                                               , SB(s)c                                                                                               ,SB,SB
721,1050,73100, SAB(s)cd                                                                                             , SAB(s)c                                                                                              ,SAB,SAB
722,1051,73170, SAB(_rs)bc pec                                                                      , S_AB(rs)bc pec                                                                      ,SAB,SAB
